Date_reported, Country_code, Country, WHO_region, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2020-10-09,AR,Argentina,AMRO,0,0,0,0
2020-10-10,AR,Argentina,AMRO,0,0,0,0
2020-10-11,AR,Argentina,AMRO,0,0,0,0
2020-10-12,AR,Argentina,AMRO,0,0,0,0
2020-10-13,AR,Argentina,AMRO,0,0,0,0
2020-10-14,AR,Argentina,AMRO,0,0,0,0
2020-10-15,AR,Argentina,AMRO,0,0,0,0
2020-10-16,AR,Argentina,AMRO,0,0,0,0
2020-10-17,AR,Argentina,AMRO,0,0,0,0
2020-10-18,AR,Argentina,AMRO,0,0,0,0
2020-10-19,AR,Argentina,AMRO,0,0,0,0
2020-10-20,AR,Argentina,AMRO,0,0,0,0
2020-10-21,AR,Argentina,AMRO,0,0,0,0
2020-10-22,AR,Argentina,AMRO,0,0,0,0
2020-10-23,AR,Argentina,AMRO,0,0,0,0
2020-10-24,AR,Argentina,AMRO,0,0,0,0
2020-10-25,AR,Argentina,AMRO,0,0,0,0
2020-10-26,AR,Argentina,AMRO,0,0,0,0
2020-10-27,AR,Argentina,AMRO,0,0,0,0
2020-10-28,AR,Argentina,AMRO,0,0,0,0
2020-10-29,AR,Argentina,AMRO,0,0,0,0
